Date,Close,High,Low,Open,Volume
14/09/2016,25.74568367,26.03591913,25.01548977,25.04543577,443554800
15/09/2016,26.62099648,26.65785255,26.14187801,26.22710637,359934400
16/09/2016,26.47127151,26.74998901,26.26856836,26.51734161,319547600
19/09/2016,26.1626091,26.76150629,26.08659476,26.53346503,188092000
20/09/2016,26.16030312,26.28699367,25.91613778,26.04052439,138057200
21/09/2016,26.15569305,26.25704373,25.90000979,26.22479555,144012800
22/09/2016,26.40216827,26.47587867,26.25935361,26.33997408,124296000
23/09/2016,25.96220398,26.44132236,25.6950045,26.35609401,209924800
26/09/2016,26.00136566,26.11884221,25.69500788,25.7157381,119477600
27/09/2016,26.04973984,26.07047182,25.87698092,26.02900961,98429600
28/09/2016,26.24783516,26.40677391,26.12805643,26.18794667,118564400
29/09/2016,25.84012222,26.21328205,25.75259169,26.06586127,143548000
30/09/2016,26.04052544,26.11423583,25.75259394,25.90462086,145516400
03/10/2016,25.91843796,26.04052238,25.86315561,25.9622041,86807200
04/10/2016,26.02901077,26.33076246,25.94378241,26.04283092,118947200
05/10/2016,26.04052544,26.18103615,25.95760102,26.1211459,85812400
06/10/2016,26.23401451,26.33766915,26.05895167,26.19024836,115117200
07/10/2016,26.27317429,26.38834689,26.14648547,26.33076059,97433600
10/10/2016,26.73156357,26.89280452,26.425204,26.49430651,144944000
11/10/2016,26.78915024,27.33967518,26.76611431,27.11163215,256164000
12/10/2016,27.02870941,27.17613198,26.89280656,27.03101336,150347200
13/10/2016,26.94578362,27.0517422,26.65554816,26.90201746,140769600
14/10/2016,27.09551048,27.21989713,26.98033786,27.15309679,142608800
17/10/2016,27.07708168,27.14388025,26.89971487,27.02640545,94499600
18/10/2016,27.05865097,27.22910593,27.05404308,27.22219585,98214000
19/10/2016,26.97803116,27.12545195,26.21328514,27.0079754,80138400
20/10/2016,26.96421242,27.03792282,26.79606138,26.91814407,96503200
21/10/2016,26.85825539,26.92966361,26.78454498,26.90662768,92770800
24/10/2016,27.10011482,27.12084505,26.95039008,26.97342425,94154800
25/10/2016,27.23831749,27.2636556,27.02179246,27.16921323,192516000
26/10/2016,26.62560463,26.65094275,26.10041778,26.33076301,264536800
27/10/2016,26.36992073,26.68779649,26.28238843,26.57953396,138248000
28/10/2016,26.19486046,26.53807437,26.13266626,26.2294126,151446800
31/10/2016,26.15339661,26.31233537,26.07507832,26.17873472,105677600
01/11/2016,25.68118668,26.20637347,25.46005549,26.13496702,175303200
02/11/2016,25.70422173,25.87928458,25.62129906,25.66045733,113326800
03/11/2016,25.42870522,25.80609499,25.3638777,25.69496261,107730400
04/11/2016,25.19949532,25.5259505,25.03048094,25.12772223,123348000
07/11/2016,25.5629921,25.58614453,25.34303957,25.48658748,130240000
08/11/2016,25.7134819,25.86629113,25.39860389,25.53983602,97016800
09/11/2016,25.67180443,25.77367724,25.01658203,25.4402766,236705600
10/11/2016,24.95638847,25.72042936,24.50259408,25.72042936,228538000
11/11/2016,25.10456276,25.20643557,24.66929107,24.80126187,136575600
14/11/2016,24.47480965,24.96101779,24.09741987,24.93786536,204702000
15/11/2016,24.79894829,24.93091909,24.57899754,24.67392304,129058000
16/11/2016,25.46575165,25.52131961,24.68087226,24.70402469,235362000
17/11/2016,25.45648575,25.54909724,25.19717569,25.42407199,110528000
18/11/2016,25.48195648,25.59309064,25.38934675,25.40323786,113715600
21/11/2016,25.86861038,25.92880636,25.47038215,25.49585036,117058400
22/11/2016,25.8848114,26.02835752,25.79219992,25.91953916,103862000
23/11/2016,25.75284004,25.81766755,25.54446465,25.78293802,109705600
25/11/2016,25.88249969,25.90102235,25.68801537,25.72969046,45903600
28/11/2016,25.83155823,26.03993361,25.78988315,25.79914447,108776000
29/11/2016,25.80609894,25.93806977,25.48427531,25.6486599,114115200
30/11/2016,25.5884552,25.97742203,25.53057324,25.83850568,144649200
01/12/2016,25.34998131,25.68569772,25.24347872,25.55372693,148347600
02/12/2016,25.44490623,25.48889532,25.20180133,25.27589016,106112000
05/12/2016,25.26200294,25.47500814,25.06288886,25.46806258,137298000
06/12/2016,25.45648575,25.55141301,25.28052586,25.35229893,104782000
07/12/2016,25.70653725,25.74358255,25.27358129,25.29673372,119994800
08/12/2016,25.95890236,26.03067542,25.60697905,25.66717678,108273200
09/12/2016,26.38259697,26.55624285,26.00289145,26.00289145,137610400
12/12/2016,26.23210716,26.62570382,26.0445684,26.22979139,105497600
13/12/2016,26.66969681,26.83871117,26.3362961,26.35713276,174935200
14/12/2016,26.66969681,26.90353869,26.62107617,26.63496727,136127200
15/12/2016,26.81555748,27.02624869,26.67895689,26.71368465,186098000
16/12/2016,26.85028267,26.97299214,26.77619383,26.96604658,177404400
19/12/2016,27.00541115,27.17674128,26.79935148,26.81092858,111117600
20/12/2016,27.07718086,27.20452188,27.01466912,27.02856023,85700000
21/12/2016,27.1026535,27.1813739,27.03782598,27.04245753,95132800
22/12/2016,26.92437363,26.97531004,26.77388017,26.93826473,104343600
23/12/2016,26.97762489,26.97762489,26.76230392,26.76230392,56998000
27/12/2016,27.14896011,27.27398538,26.97068265,26.97762821,73187600
28/12/2016,27.03318977,27.32491357,26.90353299,27.20914965,83623600
29/12/2016,27.02624893,27.11422889,26.94984431,26.96141964,60158000
30/12/2016,26.81555748,27.1350653,26.72526175,27.00772603,122345200
03/01/2017,26.89196205,26.93363714,26.57013846,26.81092765,115127600
04/01/2017,26.86186409,26.97531402,26.79935234,26.82250477,84472400
05/01/2017,26.99846268,27.05634464,26.81323969,26.8387079,88774400
06/01/2017,27.29944611,27.35732806,26.96604548,27.03781854,127007600
09/01/2017,27.5494957,27.65136851,27.30639254,27.30870654,134247600
10/01/2017,27.57728004,27.63979178,27.38974307,27.49855966,97848400
11/01/2017,27.72546005,27.76713514,27.45920267,27.49161643,110354400
12/01/2017,27.60969162,27.62126872,27.36890248,27.52865724,108344800
13/01/2017,27.56107521,27.69536179,27.50782303,27.57728209,104447600
17/01/2017,27.78334618,27.83891237,27.37122682,27.39900904,137759200
18/01/2017,27.78102493,27.89910463,27.71619742,27.78334071,94852000
19/01/2017,27.73240852,27.8041816,27.63748301,27.64442857,102389200
20/01/2017,27.78334618,27.88753302,27.72083442,27.88753302,130391600
23/01/2017,27.80186462,27.97087897,27.73008979,27.78334197,88200800
24/01/2017,27.77639961,27.8064976,27.66758123,27.67915833,92844000
25/01/2017,28.21861649,28.2695529,27.84817224,27.880586,129510400
26/01/2017,28.23250771,28.34827164,28.15378732,28.16999419,105350400
27/01/2017,28.23482513,28.32743664,28.15379073,28.278816,82251600
30/01/2017,28.16073036,28.16073036,27.93614984,27.99866158,121510000
31/01/2017,28.0959053,28.10516663,27.92689096,28.04960044,196804000
01/02/2017,29.80921173,30.21207148,29.40635375,29.41098353,447940000
02/02/2017,29.75827217,29.95738625,29.5846263,29.63093292,134841600
03/02/2017,29.88561821,29.91108642,29.67261299,29.70734076,98029200
06/02/2017,30.16576767,30.21439008,29.84394404,29.897198,107383600
07/02/2017,30.45285606,30.58251109,30.20280558,30.22364223,152735200
08/02/2017,30.57093811,30.61261496,30.3810871,30.41118685,92016400
09/02/2017,30.79184341,30.79881908,30.48955153,30.61279303,113399600
10/02/2017,30.72208214,30.9127598,30.70580677,30.8011456,80262000
13/02/2017,30.99414253,31.11738757,30.868577,30.94531287,92141600
14/02/2017,31.39642525,31.41270062,30.98484322,31.03600047,132904800
15/02/2017,31.51037407,31.68710046,31.30342097,31.51270166,142492400
16/02/2017,31.47317123,31.60106085,31.35457778,31.54757954,90338400
17/02/2017,31.55920029,31.58477891,31.41503178,31.41503178,88792800
21/02/2017,31.78706932,31.79869661,31.61964628,31.67777918,98028800
22/02/2017,31.88241386,31.8847379,31.64988222,31.7242905,83347600
23/02/2017,31.74755096,31.96845536,31.69406967,31.94520432,83152800
24/02/2017,31.77778053,31.77778053,31.45688568,31.60338177,87106400
27/02/2017,31.8405571,31.95915051,31.68941295,31.88939031,81029600
28/02/2017,31.85450172,31.95914022,31.78706558,31.87542871,93931600
01/03/2017,32.50561142,32.58932299,31.99636987,32.06380252,145658400
02/03/2017,32.312603,32.61954296,32.26609382,32.55443438,104844000
03/03/2017,32.5032692,32.51489649,32.226556,32.27073758,84432400
06/03/2017,32.40097046,32.50096095,32.22889925,32.40794613,87000000
07/03/2017,32.44281769,32.54978026,32.27306702,32.33585156,69785200
08/03/2017,32.3218956,32.50792161,32.28004161,32.31026831,74828800
09/03/2017,32.24748993,32.27306855,31.86846572,32.26144481,88623600
10/03/2017,32.35445404,32.40561129,32.23818821,32.38003266,78451200
13/03/2017,32.36841202,32.42189332,32.28005238,32.28702805,69686800
14/03/2017,32.31957626,32.47304446,32.28469439,32.39166051,61236400
15/03/2017,32.66139984,32.72883246,32.32887771,32.41724088,102767200
16/03/2017,32.71487808,32.79161395,32.61488763,32.72185375,76928000
17/03/2017,32.55210495,32.78696062,32.52885037,32.78696062,175540000
20/03/2017,32.89393616,32.90323586,32.60791961,32.64744957,86168000
21/03/2017,32.51723099,33.20552636,32.49165236,33.04507892,158119600
22/03/2017,32.88462448,32.92648202,32.4986211,32.51955165,103440800
23/03/2017,32.76835632,32.92182805,32.69627209,32.84741622,81385200
24/03/2017,32.70325089,32.95903712,32.63581827,32.90322824,89582400
27/03/2017,32.75905991,32.83811982,32.23353611,32.41258647,94300400
28/03/2017,33.43805695,33.49386228,32.69860434,32.76604052,133499200
29/03/2017,33.51246643,33.59850557,33.29621366,33.41015192,116760000
30/03/2017,33.46828842,33.6008332,33.36830149,33.52874894,84829200
31/03/2017,33.40550613,33.54735062,33.25435839,33.41945747,78646800
03/04/2017,33.41480255,33.51246543,33.26365837,33.41713014,79942800
04/04/2017,33.66360474,33.6915074,33.29155271,33.31015567,79565600
05/04/2017,33.48921204,33.82405821,33.44037882,33.53571766,110871600
06/04/2017,33.40550613,33.60548355,33.35667291,33.5519987,84596000
07/04/2017,33.33108139,33.5264071,33.31480602,33.42176858,66688800
10/04/2017,33.29154205,33.45664102,33.22875754,33.39153247,75733600
11/04/2017,32.93346786,33.3334227,32.56839137,33.23808384,121517600
12/04/2017,32.97299194,33.0543759,32.78928993,32.92648632,81400000
13/04/2017,32.79860306,33.1078707,32.79860306,32.9985805,71291600
17/04/2017,32.9799614,32.99158869,32.75672947,32.89857391,66328400
18/04/2017,32.83346939,33.02879513,32.81254239,32.8823026,58790000
19/04/2017,32.71255875,33.0195023,32.65907745,32.99159963,69313600
20/04/2017,33.1218071,33.23342129,32.82416689,32.83811822,93278400
21/04/2017,33.08227539,33.17761066,32.98461253,33.12180534,69283600
24/04/2017,33.40084457,33.47292881,33.29387846,33.36829029,68537200
25/04/2017,33.60778809,33.69382363,33.4543164,33.46361965,75486000
26/04/2017,33.41015625,33.62408856,33.34039957,33.5938583,80164800
27/04/2017,33.4357338,33.52177294,33.32411957,33.46596405,56985200
28/04/2017,33.40316772,33.55431542,33.31480812,33.50548221,83441600
01/05/2017,34.08449936,34.22866789,33.70779911,33.74035341,134411600
02/05/2017,34.30075073,34.43561955,34.14495491,34.3077264,181408800
03/05/2017,34.19610596,34.29609642,33.54734418,33.85428413,182788000
04/05/2017,34.07286453,34.21470899,33.90544145,34.07054049,93487600
05/05/2017,34.63792038,34.64256846,34.12634785,34.12634785,109310800
08/05/2017,35.57966995,35.74011737,34.65419489,34.65419489,195009600
09/05/2017,35.80755234,36.01450538,35.68198325,35.77964613,156521600
10/05/2017,35.63780212,35.7959255,35.37039213,35.72384125,103222800
11/05/2017,35.94600677,35.97402817,35.56308095,35.59576961,109020400
12/05/2017,36.44800949,36.52272489,36.11411493,36.12111939,130108000
15/05/2017,36.35462189,36.57643808,36.20285385,36.42700367,104038800
16/05/2017,36.30090714,36.4386662,36.12578859,36.41064837,80194000
17/05/2017,35.08209229,36.09077711,34.95600846,35.86429011,203070800
18/05/2017,35.61678696,35.80358084,35.28756669,35.32025536,134272800
19/05/2017,35.73820496,35.95301669,35.63780533,35.81292394,107843200
22/05/2017,35.95534897,36.09310807,35.70317778,35.9576826,91865600
23/05/2017,35.91099167,36.16783017,35.79657956,36.16783017,79675600
24/05/2017,35.80357742,35.99737575,35.64713858,35.92032315,76712000
25/05/2017,35.92733765,36.03941614,35.73120563,35.89464898,76942400
26/05/2017,35.86661911,36.01371985,35.79657097,35.95768063,87710400
30/05/2017,35.88062668,36.05807888,35.80124045,35.82225382,80507600
31/05/2017,35.6681633,35.9973872,35.57943894,35.95068961,97804800
01/06/2017,35.76620865,35.80123449,35.54205891,35.76387502,65616400
02/06/2017,36.29624557,36.29624557,35.69850803,35.8596177,111082800
05/06/2017,35.94133759,36.06275414,35.83159988,36.03706994,101326800
06/06/2017,36.06275558,36.38030412,35.90631673,35.93433457,106499600
07/06/2017,36.27756882,36.41999876,36.06976155,36.19584894,84278400
08/06/2017,36.1888237,36.31724109,36.0510611,36.24953017,85003200
09/06/2017,34.78554916,36.23553238,34.09441659,36.23553238,259530800
12/06/2017,33.95432663,34.11076548,33.27486565,34.0290456,289229200
13/06/2017,34.22751999,34.42832283,33.89129164,34.36061186,136661600
14/06/2017,33.8936348,34.44000418,33.58542424,34.44000418,126124800
15/06/2017,33.69048691,33.73485086,33.20482772,33.46400343,128661600
16/06/2017,33.21883774,33.7395228,33.20249162,33.57140863,201444400
19/06/2017,34.16913986,34.26253858,33.54338445,33.54338445,130165600
20/06/2017,33.85859299,34.29288722,33.84225044,34.29288722,99600400
21/06/2017,34.05939102,34.10609215,33.76519313,33.97767117,85063200
22/06/2017,34.00335312,34.25318706,33.88427023,34.03604177,76425200
23/06/2017,34.15512085,34.36059442,33.88193635,33.88660717,141757600
26/06/2017,34.04772186,34.62210878,33.94498506,34.36293315,102769600
27/06/2017,33.55973434,34.12712058,33.53405014,33.8586032,99047600
28/06/2017,34.05006027,34.1154376,33.4266385,33.73718257,88329600
29/06/2017,33.54804993,33.88661538,33.22116332,33.7885494,125997600
30/06/2017,33.62743378,33.84691627,33.57139456,33.72783337,92096400
03/07/2017,33.50602722,33.9263126,33.41263206,33.8282466,57111200
05/07/2017,33.6437912,33.80723455,33.32390897,33.55039602,86278400
06/07/2017,33.32623291,33.50602232,33.2515175,33.39394742,96515200
07/07/2017,33.66479492,33.79788676,33.36592616,33.36592616,76806800
10/07/2017,33.87026978,34.07807703,33.47566865,33.64845361,84362400
11/07/2017,33.98001862,34.05473761,33.71150481,33.7932247,79127200
12/07/2017,34.02904892,34.13178218,33.81423719,34.05940039,99538000
13/07/2017,34.50302887,34.67114298,33.95899342,33.97300234,100797600
14/07/2017,34.79957581,34.86729034,34.40030729,34.54974172,80528400
17/07/2017,34.92097473,35.23385237,34.68982052,34.74819337,95174000
18/07/2017,35.04240417,35.05407946,34.71318031,34.83693052,71475200
19/07/2017,35.26187897,35.35527412,35.01204141,35.13579159,83692000
20/07/2017,35.10310364,35.4299938,35.06808135,35.37395457,68974800
21/07/2017,35.08675766,35.12645077,34.76220472,35.02138035,105010400
24/07/2017,35.51171875,35.59344219,35.00037183,35.15914789,85972800
25/07/2017,35.66348648,35.92032495,35.44400394,35.44400394,75415600
26/07/2017,35.83160019,35.9413379,35.73820147,35.80591599,63124000
27/07/2017,35.15447235,35.95534988,34.3932915,35.89931065,129905200
28/07/2017,34.90697861,35.0774264,34.83459681,34.99804015,68854800
31/07/2017,34.72717667,35.10076435,34.58708396,35.00036119,79383600
01/08/2017,35.0353775,35.0750706,34.65245183,34.81356143,141474400
02/08/2017,36.69084549,37.3002583,36.46202487,37.19051704,279747200
03/08/2017,36.32426834,36.7071942,36.19584732,36.66983471,108389200
04/08/2017,36.515728,36.75155308,36.35228469,36.44101258,82239600
07/08/2017,37.08079147,37.10647569,36.58111971,36.67218127,87481200
08/08/2017,37.37730408,37.78591403,36.95468521,37.0317378,144823600
09/08/2017,37.60613632,37.6551711,37.15082866,37.18585096,104526000
10/08/2017,36.40829849,37.50532761,36.24655619,37.48188535,163217200
11/08/2017,36.91463852,37.17014643,36.58412535,36.70836153,105028400
14/08/2017,37.47017288,37.55456002,37.21232229,37.34593675,88490800
15/08/2017,37.88040924,38.02105217,37.53817131,37.66006471,117862000
16/08/2017,37.72802734,38.09370384,37.54049993,37.96009292,110686400
17/08/2017,37.00370407,37.67176933,36.9990149,37.62723117,111762400
18/08/2017,36.91931915,37.3881359,36.73648091,37.00370631,109712400
21/08/2017,36.85133743,37.01073339,36.35907848,36.91931428,105474000
22/08/2017,37.45376968,37.50533981,37.04121223,37.09043599,86418400
23/08/2017,37.5006485,37.61550988,37.24280145,37.28733961,77596400
24/08/2017,37.3342247,37.67880532,37.16545038,37.60613571,79275600
25/08/2017,37.47252655,37.63661171,37.33422645,37.42329921,101920400
28/08/2017,37.84992218,37.97415834,37.48893126,37.5381586,103864000
29/08/2017,38.18746567,38.23668942,37.5053365,37.52877877,118067600
30/08/2017,38.29060364,38.41718257,38.11714018,38.39608667,109078400
31/08/2017,38.44297028,38.56486362,38.32107693,38.35858312,107140400
01/09/2017,38.45470047,38.66332381,38.35624937,38.63050678,66364400
05/09/2017,37.99290466,38.50157034,37.63660298,38.38436617,117874000
06/09/2017,37.95306015,38.20622162,37.62723266,38.14058756,86606800
07/09/2017,37.80070114,38.03042397,37.58973499,37.99526056,87714000
08/09/2017,37.18418884,37.77489517,37.16074658,37.70691834,114446000
11/09/2017,37.85694122,37.98586651,37.47954371,37.62253292,126323200
12/09/2017,37.70692825,38.43359559,37.21701565,38.11714288,286856000
13/09/2017,37.4233017,37.49597131,37.01543335,37.47487183,179629600
14/09/2017,37.10214615,37.36468231,37.057608,37.26857762,95042800
15/09/2017,37.47720337,37.73270758,37.03651458,37.14668678,196458400
18/09/2017,37.19358063,37.62254843,37.03652743,37.5311293,113077600
19/09/2017,37.2076416,37.45142832,37.13966474,37.39047985,83242400
20/09/2017,36.5841217,37.09747311,36.05904559,37.01308594,211805600
21/09/2017,35.95590973,36.52083492,35.80588847,36.52083492,150046800
22/09/2017,35.60428619,35.69336252,35.29252264,35.52224184,186581600
25/09/2017,35.29017639,35.59021878,34.96434894,35.15890829,177549200
26/09/2017,35.89730453,36.08014281,35.55741305,35.57850895,146640000
27/09/2017,36.15279388,36.26765525,35.99105157,36.05200002,102016800
28/09/2017,35.93011093,36.16451928,35.79415366,36.07310017,88022000
29/09/2017,36.1270256,36.12937198,35.63008088,35.91371665,105199200
02/10/2017,36.05435181,36.20437302,35.79884753,36.15983486,74795200
03/10/2017,36.21140671,36.35439597,36.07779579,36.10123448,64921200
04/10/2017,35.97700119,36.06607753,35.73790719,36.0121646,80655200
05/10/2017,36.42471695,36.43643808,36.11061059,36.14108124,85135200
06/10/2017,36.40362549,36.44816366,36.23016198,36.32627029,69630400
09/10/2017,36.53020859,36.73883195,36.44816778,36.52317662,65051600
10/10/2017,36.54425812,37.03651705,36.35673431,36.58176431,62468000
11/10/2017,36.6966362,36.7974301,36.50910876,36.5606789,67622400
12/10/2017,36.56771088,36.88884924,36.50441961,36.64975525,64500400
13/10/2017,36.79977798,36.86775485,36.66382068,36.73882951,65576800
16/10/2017,37.47720337,37.50533122,36.95447024,37.01307232,96486000
17/10/2017,37.61550522,37.70926712,37.3248376,37.4537629,75989200
18/10/2017,37.44909668,37.67178759,37.41159404,37.60380713,65496800
19/10/2017,36.5630188,36.82086945,36.33798875,36.74351426,170336800
20/10/2017,36.62630844,36.977921,36.55833159,36.7106956,95896400
23/10/2017,36.60755539,36.96385712,36.45050221,36.77632971,87937200
24/10/2017,36.82555389,36.90056271,36.61458423,36.63568012,71028800
25/10/2017,36.66382217,36.93104763,36.39659672,36.78102639,84828400
26/10/2017,36.89823532,36.99668644,36.75055685,36.85603994,68002000
27/10/2017,38.22027206,38.34919734,37.20059458,37.33889461,177816800
30/10/2017,39.08056641,39.39701916,38.37734125,38.41719024,178803200
31/10/2017,39.62438965,39.7673789,39.13213421,39.35716425,144187200
01/11/2017,39.12041092,39.83535713,38.82036851,39.81894683,134551200
02/11/2017,39.40640259,39.49782174,38.74302628,39.05244713,165573600
03/11/2017,40.43544006,40.84799747,40.1119554,40.78705259,237594400
06/11/2017,40.84567261,41.01913615,40.25261951,40.40498357,140105200
07/11/2017,40.97694397,41.08008427,40.69331172,40.76597778,97446000
08/11/2017,41.31212997,41.31212997,40.86440916,40.94176434,97638000
09/11/2017,41.22774506,41.27931518,40.58546484,41.04724961,117930400
10/11/2017,41.09129715,41.25832696,40.99719817,41.19480818,100582000
13/11/2017,40.92661667,41.05129941,40.79252188,40.81604841,67928400
14/11/2017,40.30791473,40.81135185,40.2702737,40.70784081,99130000
15/11/2017,39.77624512,40.06795769,39.61157011,39.98561839,116632400
16/11/2017,40.25146103,40.43260178,40.06325945,40.27027796,94550000
17/11/2017,40.02795792,40.31967046,39.90798119,40.23733117,87598000
20/11/2017,39.98797226,40.1244183,39.88916725,40.06089951,65049600
21/11/2017,40.73136902,40.86310904,40.17617636,40.17617636,100525200
22/11/2017,41.15952301,41.16893147,40.71019267,40.78311992,102355600
24/11/2017,41.16186905,41.2865518,41.086587,41.19245283,56106800
27/11/2017,40.95484543,41.18774521,40.77840718,41.18068797,82867200
28/11/2017,40.71489334,41.13834228,40.43023804,41.00425107,105715200
29/11/2017,39.87034607,40.67961024,39.32456551,40.61138901,166665600
30/11/2017,40.42789459,40.49611582,39.62568765,40.09383494,166108800
01/12/2017,40.23968506,40.38553953,39.63979428,39.98090752,159037200
04/12/2017,39.94563293,40.60903909,39.90564068,40.57610409,130169600
05/12/2017,39.90799332,40.3502665,39.61628068,39.77154726,109400800
06/12/2017,39.75978088,40.03973022,39.15989354,39.40455307,114240000
07/12/2017,39.83270645,40.09618646,39.73625267,39.76448164,102693200
08/12/2017,39.84446716,40.2279275,39.71508196,40.10795077,93420800
11/12/2017,40.62080383,40.67255936,39.70802849,39.80448229,141095200
12/12/2017,40.39260483,40.55492863,40.33614687,40.49846708,77636800
13/12/2017,40.52669525,40.82546147,40.46317647,40.58080198,95273600
14/12/2017,40.51494217,40.72902152,40.38084733,40.55728564,81906000
15/12/2017,40.92661667,40.97366615,40.57138895,40.84663219,160677200
18/12/2017,41.50299072,41.68648626,41.13599965,41.14070568,117684400
19/12/2017,41.06071472,41.26067954,40.95485247,41.17598902,109745600
20/12/2017,41.01602173,41.26773848,40.75724414,41.13834969,93902400
21/12/2017,41.17129135,41.40889725,40.95721559,40.9736813,83799600
22/12/2017,41.17129135,41.26774516,41.05131459,41.09365806,65397600
26/12/2017,40.12677765,40.33850218,39.91740075,40.18088439,132742000
27/12/2017,40.13381958,40.17616303,39.92444635,40.01619409,85992800
28/12/2017,40.24674225,40.42788653,40.10559021,40.22792174,65920800
29/12/2017,39.81152725,40.13146877,39.80917603,40.11500306,103999600
02/01/2018,40.52434158,40.53375363,39.81858849,40.03031657,102223600
03/01/2018,40.51729202,41.06307624,40.45377682,40.58786806,118071600
04/01/2018,40.70548248,40.8089935,40.48199474,40.59020819,89738400
05/01/2018,41.16893768,41.25597943,40.71019881,40.80194658,94640000
08/01/2018,41.01602173,41.31243676,40.91721313,41.01602173,82271200
09/01/2018,41.01132202,41.18305431,40.79489145,41.06307755,86336000
10/01/2018,41.00190353,41.00425834,40.69843126,40.73607229,95839600
11/01/2018,41.23480225,41.28420654,41.0489555,41.07247845,74670800
12/01/2018,41.6606102,41.72412899,41.32184809,41.44653087,101672400
16/01/2018,41.44888306,42.2016857,41.43711979,41.85116034,118263600
17/01/2018,42.13345718,42.1687434,41.1853959,41.43946383,137547200
18/01/2018,42.17110062,42.36871422,41.93349836,42.19697837,124773600
19/01/2018,41.98290253,42.24638255,41.73588821,42.01818875,129700400
22/01/2018,41.63943481,41.82293034,41.54533583,41.71001085,108434400
23/01/2018,41.64884186,42.2134465,41.59708993,41.71000942,130756400
24/01/2018,40.98543167,41.71000522,40.74547463,41.69824195,204420400
25/01/2018,40.25381088,41.15717413,40.11736483,41.05366309,166116000
26/01/2018,40.34790802,40.46318233,40.0067947,40.46318233,156572000
29/01/2018,39.51277542,40.03032711,39.30340209,40.03032711,202561600
30/01/2018,39.27986908,39.37396807,38.74584818,38.94110698,184192800
31/01/2018,39.38808441,39.62569029,39.16930264,39.25634439,129915600
01/02/2018,39.47042084,39.66803086,39.23046376,39.32691755,188923200
02/02/2018,37.75779343,39.23987576,37.66369444,39.0516742,346375200
05/02/2018,36.81443405,38.55293898,36.69915976,37.42843937,290954000
06/02/2018,38.35297394,38.51529772,36.22865749,36.42391627,272975200
07/02/2018,37.53194427,38.44001331,37.4213796,38.36708607,206434400
08/02/2018,36.49921036,37.87543087,36.47098137,37.70840099,217562000
09/02/2018,36.94563675,37.29522682,35.48822031,37.10153634,282690400
12/02/2018,38.43375015,38.71247636,37.20545465,37.43930396,243278000
13/02/2018,38.81879425,38.91564132,38.18338806,38.25425186,130196800
14/02/2018,39.53450775,39.57466306,38.47392605,38.51171695,162579600
15/02/2018,40.86200714,40.885626,39.91952707,40.10613156,204588800
16/02/2018,40.7297287,41.29427462,40.57383268,40.71319586,160704400
20/02/2018,40.59272003,41.16198381,40.49114778,40.63996135,135722000
21/02/2018,40.40847397,41.12891208,40.39429833,40.82420255,149886400
22/02/2018,40.74626541,41.08876953,40.55966091,40.58091897,123967600
23/02/2018,41.4548912,41.49032129,40.99191761,41.02262609,135249600
26/02/2018,42.27454376,42.37375162,41.62260485,41.65567413,152648800
27/02/2018,42.13753891,42.63121738,42.08321157,42.30524974,155712400
28/02/2018,42.07375336,42.66427877,42.05722052,42.3430328,151128400
01/03/2018,41.33678818,42.46587273,40.78405713,42.17297076,195208000
02/03/2018,41.622612,41.64387006,40.7344591,40.81713414,153816000
05/03/2018,41.7666893,41.98400225,41.22340512,41.38639073,113605600
06/03/2018,41.73125458,42.10446712,41.60370266,42.02415652,95154000
07/03/2018,41.34386826,41.53756234,41.16434981,41.3226102,126814000
08/03/2018,41.79503632,41.83755242,41.35332436,41.45016781,95096400
09/03/2018,42.5131073,42.51783251,41.9013238,42.03596533,128740800
12/03/2018,42.92412186,43.08238227,42.56744572,42.58633936,128828400
13/03/2018,42.51074982,43.34457153,42.33831738,43.12961939,126774000
14/03/2018,42.14935303,42.64067073,42.00053943,42.5934294,117473600
15/03/2018,42.19894409,42.57452099,42.06194537,42.16351401,90975200
16/03/2018,42.0501442,42.30997327,41.95565795,42.19895418,157618800
19/03/2018,41.40765381,41.92022957,41.02026918,41.88479948,133787200
20/03/2018,41.39348221,41.76196959,41.32261842,41.39348221,78597600
21/03/2018,40.45572662,41.35804782,40.45336221,41.34623659,148219600
22/03/2018,39.88408661,40.78876834,39.82503407,40.15572685,165963200
23/03/2018,38.96050644,40.13683209,38.96050644,39.77543081,164115200
26/03/2018,40.81003952,40.88798932,39.31482844,39.69985224,150164800
27/03/2018,39.76361465,41.37220515,39.42819668,41.02497595,163690400
28/03/2018,39.32426834,40.16045437,39.01955881,39.50615118,166674000
29/03/2018,39.63134766,40.56910245,39.42348152,39.63843367,153594000
02/04/2018,39.371521,39.90535844,38.84949839,39.36207417,150347200
03/04/2018,39.77543259,39.8604684,38.94633614,39.59827495,121112000
04/04/2018,40.53603363,40.63051627,38.92035668,38.94633995,138422000
05/04/2018,40.81712341,41.15490227,40.64705178,40.76515688,107732800
06/04/2018,39.7730751,40.74153477,39.73055539,40.38485866,140021200
09/04/2018,40.1675415,40.88561886,40.12030019,40.12738621,116070800
10/04/2018,40.92341232,41.10056995,40.51713054,40.86435978,113634400
11/04/2018,40.73209381,41.08168395,40.55729694,40.68248808,89726400
12/04/2018,41.1336441,41.33678502,40.87381144,40.96121167,91557200
13/04/2018,41.27301025,41.53520374,41.06514771,41.28482149,100497200
16/04/2018,41.53047562,41.61787223,41.29662624,41.34386756,86313600
